1123760036.548396 5542937145.793267 5660843565.013918 1.000000 254.000000 41.377873 681414706109803.750000 109740.000000 
43445.310858 174757.701473 189541.772941 25.920367 13.835924 7.111121 578.978196 2005.000000 
161.170751 823.145591 888.800341 3.581524 2.111138 28.449115 55.915960 103.000000 
127312.304695 719724.600551 737273.811758 34.842326 10.292977 34.780936 2059.589012 3829.000000 
98901.972446 362698.152279 400582.474817 19.645046 6.957496 32.234651 1173.584777 2974.000000 
469.146218 3409.732866 3724.210766 1.246006 25.668060 20.958202 145.387460 197.000000 
716754.431770 3316572.238032 3711799.232717 51.778594 38.203911 13.360335 5548.048433 11770.000000 
205421.223835 907897.789437 1014769.476824 69.793959 8.738809 21.272011 2217.537777 4973.000000 
346.966521 2017.240434 2229.445721 1.144892 46.354845 21.975313 125.090587 143.000000 
187.368725 1230.264029 1252.905007 4.563448 37.201480 25.946591 72.557540 108.000000 
19.783376 169.181442 172.026290 4.347938 50.907040 12.618198 12.843355 32.000000 
8864.625438 33358.244866 33676.408396 20.462973 73.967922 4.284963 520.335978 1063.000000 
19.735911 67.985878 70.652962 20.969607 61.017787 5.191897 18.537363 28.000000 
19084.172188 105844.017150 110963.723857 35.630341 62.611730 10.721542 1126.813018 1562.000000 
1534.643156 6088.253037 6941.075511 19.942496 54.611960 26.963991 94.383019 236.000000 
5758.639246 25873.457299 28743.245434 12.012303 73.780309 16.588256 233.804506 808.000000 
22.460943 104.560841 120.896245 26.405446 55.839732 21.196676 16.263902 24.000000 
32.108867 473.626015 489.550027 48.001334 57.044842 0.590096 36.204294 53.000000 
98.992208 779.765461 836.509711 53.136402 67.483136 1.201781 69.565642 82.000000 
856.389491 6999.163479 7441.538126 58.656278 56.485423 36.937579 78.276855 237.000000 
1759.811016 12255.255470 13293.528273 3.954313 4.896765 55.507486 229.040823 344.000000 
5871.153933 30275.420244 31462.089709 26.346774 25.805389 52.012037 258.436262 862.000000 
1.539755 11.672572 12.458218 49.573550 17.956783 27.569017 16.905217 10.000000 
11511.720006 66296.496346 70601.830570 2.807467 36.281060 42.701718 430.917541 953.000000 
8292.879139 51322.913582 52486.781813 11.262694 35.700932 55.722876 268.822370 834.000000 
2.627104 11.253697 12.800457 14.652125 41.920894 29.763625 9.613631 11.000000 
5467.524673 43176.467728 43948.678064 7.026011 58.758122 52.638219 220.106083 731.000000 
4.595666 14.972969 17.657211 4.593986 51.952939 58.951879 9.352371 11.000000 
5814.554127 62973.032850 63496.034160 18.859851 45.839885 80.165559 283.320407 862.000000 
17945.007766 93945.032632 99480.895779 74.448368 43.888971 31.863325 371.931772 1224.000000 
517.779903 1644.220216 1809.660902 33.885035 36.408730 70.116592 57.528794 159.000000 
5303799.862855 25792999.573101 27414555.641403 76.691563 76.429719 82.109035 9678.449758 23813.000000 
242.680872 943.470714 1095.570711 49.991065 56.179544 54.663731 25.283991 88.000000 
1656.644586 8841.956307 9346.252894 79.433665 19.057378 9.113244 290.350409 405.000000 
57547.531814 296055.463263 305545.264717 96.167790 6.843017 6.792407 1124.987974 2947.000000 
4.911728 34.546143 38.507774 96.694226 17.447302 0.429271 5.380862 13.000000 
161271.307172 922143.079060 1025271.740686 115.448685 13.013091 32.943744 1215.281337 3957.000000 
110.465949 510.427688 559.277277 126.060413 15.529409 6.999399 29.480510 67.000000 
3683389.321745 18050466.761223 19029901.355680 132.580599 77.215605 21.546096 6442.392486 19935.000000 
2158.331620 12832.092863 13219.775210 133.768816 39.005091 4.329355 182.463995 480.000000 
80059.818357 276275.042540 316095.266830 91.794988 23.265930 81.732393 864.257628 2674.000000 
