267613615.804880 1461962468.439425 1463997772.470816 128.506064 126.578181 127.459128 33016.465931 95820.000000 
21.923597 305.458044 314.050053 63.928037 15.494001 12.274220 29.452532 35.000000 
12968.288715 71839.133218 74417.414989 67.039170 38.919229 7.982248 881.812129 1569.000000 
114.837810 1072.873261 1111.085587 22.998318 1.638528 47.546924 45.250474 90.000000 
51.749224 247.785657 260.266717 72.476495 29.532540 11.780347 52.797642 56.000000 
21142.348775 77854.425883 87080.209270 81.632631 67.168024 85.575113 545.041449 1333.000000 
3811.853689 20409.947828 22713.475098 95.925510 5.395849 112.093826 256.755292 515.000000 
7642.348817 30030.525194 33019.119580 40.474511 4.339832 193.635022 557.609060 930.000000 
2515.295274 13097.476075 13910.837799 58.641061 43.637831 169.771844 325.670265 487.000000 
495.719729 2303.827475 2473.386274 15.076752 20.903880 210.293314 79.284623 209.000000 
4231.715917 15375.701597 16427.052860 36.068005 4.545728 246.966174 285.563923 679.000000 
103.718926 702.432492 762.095652 80.982488 50.294494 150.926730 53.350381 71.000000 
839.879441 3677.824264 3831.921837 102.480817 23.502644 165.897533 145.582937 264.000000 
6482.926387 61846.988780 62769.392895 18.994668 115.474519 208.527374 424.540713 871.000000 
636.771089 2354.988399 2567.728305 128.157537 114.164265 178.637551 117.936895 179.000000 
2979.042835 12379.320193 14061.896818 126.653215 85.391979 205.116360 238.514342 464.000000 
84052.739855 487437.088182 500175.078275 54.756387 164.281431 58.099360 1451.098999 3762.000000 
7.512595 51.755746 54.051959 60.476497 212.690868 41.423421 23.547036 21.000000 
666.529854 2227.423614 2610.998760 83.748616 191.089662 14.030396 65.859546 154.000000 
832.658251 4358.041692 4457.579429 72.449669 208.934004 2.651313 292.977286 319.000000 
5602.344570 55222.904364 56138.993383 26.448501 188.698703 66.923411 308.042467 748.000000 
103.462766 388.454509 424.546106 52.612956 138.317643 68.119541 89.736767 69.000000 
10028.421525 36056.088003 40002.323470 39.283347 200.098300 112.790345 432.784759 902.000000 
4588.087873 15783.332275 17030.035302 106.645288 157.511629 130.885238 293.712151 635.000000 
98013.422640 323018.379036 351801.078111 78.020408 189.926641 159.353744 1007.487236 2970.000000 
3976.118920 25927.843662 26507.063668 58.727143 246.707795 176.739987 360.598055 504.000000 
3395.827040 15273.732028 15660.261075 25.381290 250.892176 242.110579 345.004487 536.000000 
18.667609 57.348528 65.105793 12.624565 210.245752 252.935943 22.465474 25.000000 
265.692748 1503.929511 1530.699945 92.577490 244.972633 228.085977 95.202322 140.000000 
382.007780 1920.112050 2014.050244 150.763310 21.348955 69.581675 131.586924 203.000000 
13601.552123 51628.493118 56247.934605 175.655750 32.757257 106.123856 540.398767 1085.000000 
608.914874 3145.125522 3366.354375 169.750821 69.660648 77.143929 111.289177 221.000000 
3438.307966 14279.796864 14891.293288 187.354101 102.547167 115.146068 250.340260 558.000000 
489.380818 2059.060020 2189.761092 247.520027 58.898923 7.911025 113.037576 217.000000 
3746.683899 18018.407792 19347.292856 220.718587 47.234685 51.880547 148.656048 448.000000 
15670.583398 79173.186328 84256.115779 172.326682 12.683838 130.650650 588.497486 1412.000000 
83.843203 277.114473 289.242451 134.047310 34.026483 128.480100 53.667449 64.000000 
6473.720799 28846.665396 31082.678060 249.231988 71.176776 197.965853 202.363120 598.000000 
363.082465 1797.699448 1883.624993 244.346916 22.459549 235.947625 107.441021 167.000000 
237.537048 1183.950379 1223.276124 243.224728 14.371575 252.260748 71.898075 142.000000 
13095.556265 76720.202369 80467.405139 243.646780 75.251861 250.315628 810.872905 1548.000000 
15152.918647 97724.967652 102443.410260 182.395691 146.548944 121.085507 591.075948 1405.000000 
2449.516712 11536.950522 12407.862342 193.729986 142.574993 112.462428 253.067524 483.000000 
1851.788576 10061.698871 11056.495584 185.729182 164.942023 107.944224 161.517149 328.000000 
74.274226 257.705725 267.957077 193.301992 172.833957 97.319768 53.920454 67.000000 
5703.891400 22769.172023 24104.524465 241.473121 139.463052 98.126536 399.106166 723.000000 
1845.835004 15143.102829 15722.492126 224.872730 144.950562 114.526536 212.511083 412.000000 
4640.134184 18362.446069 18742.344543 145.290498 234.385410 76.509294 269.823423 585.000000 
1014.254941 6407.677845 6810.038234 240.355769 227.226198 68.336811 108.396554 278.000000 
109.221968 690.532194 710.982897 174.180410 172.418073 221.475207 70.418277 103.000000 
32616.404238 143054.689669 155298.463812 195.661226 191.776960 198.095655 685.873709 1679.000000 
15239.808606 57948.258556 61163.228996 159.050038 177.541682 241.132831 582.105003 1306.000000 
1469.987163 6291.031617 6844.057627 227.138566 136.330433 179.226422 151.572915 352.000000 
440.950893 2218.070324 2280.254698 211.471879 164.355802 195.723669 69.283345 201.000000 
289.759603 1651.783452 1756.882872 208.799547 165.251913 208.730830 51.584854 128.000000 
3466.766633 26510.953588 27492.337130 189.295517 218.790358 178.642679 329.903707 678.000000 
96.636455 420.573704 452.319080 176.285387 237.409410 175.774648 69.467864 72.000000 
1.448559 21.930260 22.510469 179.281815 217.524838 225.252068 6.407429 10.000000 
13920.685330 58023.539335 62097.668784 197.595858 204.111110 186.943969 587.617106 1280.000000 
